Ticker,revenueGrowth,pegRatio,priceToSalesTrailing12Months,ebitdaMargins,returnOnCapitalEmployed,priceEarningsToSalesGrowth,Score
VLTO,-0.15320758292514214,0.4031488159811027,0.1414108187328121,-0.03474523988908647,0.0,0.0,-0.8857200404532857
VRSN,0.026229288400297025,0.18070965020158497,1.728140228078973,2.5285457012307995,0.0,0.0,0.6721543997508355
VRSK,0.14427986164071754,0.21493106032151077,2.1961293666482176,1.2094931964220275,0.0,0.0,-0.9130075072662656
VZ,-0.22403792686939444,0.8076947713273686,-0.7417043622926495,0.598303287478759,0.0,0.0,0.08423702470525096
VRTX,0.39454707691040897,0.09026735202749529,1.7379657586139996,1.1151301754779022,0.0,0.0,0.07599121865722536
VTRS,-0.3184783854617308,-0.34972220665726517,-0.8425686933772042,0.31572130556420847,0.0,0.0,0.8710554346752162
VICI,0.158445930429568,0.08171199949751384,1.0744373790279569,3.8002760244141025,0.0,0.0,2.961018506747768
V,0.23399829730343713,0.10737805708745822,3.1003928937101346,2.5304611274285587,0.0,0.0,-0.20931322876215974
VST,-1.6973090809098421,-0.13339400697059126,-0.4497364659768019,0.10665828235730714,0.0,0.0,-2.704829406514984
VMC,-0.5309694172944878,0.08293419271608261,0.051182401774707065,0.038491644142910175,0.0,0.0,-1.1575637849368552
WRB,0.3567708934734744,0.02915769109905635,-0.6517574347102923,-1.4202180775805446,0.0,0.0,-0.08407654702235967
GWW,-0.06821117019203936,-0.04417390201507038,-0.3613421958863744,-0.465152830074732,0.0,0.0,-0.19605907255736593
WAB,0.4181571915584931,0.057268135126138264,-0.31691239974026886,-0.3290448415684334,0.0,0.0,0.7669138061626833
WBA,0.06400547183723158,-0.23972481698607503,-1.0261147179363947,-1.2756597357143111,0.0,0.0,0.11819074288262188
WMT,0.04983940304838111,0.26137440262712436,-0.8568228160721525,-1.0795538947024799,0.0,0.0,-0.3844266751606895
DIS,-0.1768176975732262,-0.0026193325837319047,-0.5308670136937841,-0.40025362727339026,0.0,0.0,-0.22040267614232667
WBD,-0.5593015548721887,-0.12361646122204102,-0.9325344644427792,-0.3799726440029911,0.0,0.0,-0.4424248280825482
WM,0.026229288400297025,0.20637570779152933,-0.0437607952188874,0.23831566542098126,0.0,0.0,0.12815932964893337
WAT,-0.5640235778018056,0.5241459446194118,0.7431916571850801,0.5351503900091281,0.0,0.0,-1.8602343673989747
WEC,-0.5734676236610391,0.17093210445303472,-0.2836985832755625,0.9224608344091106,0.0,0.0,-0.11170793409043978
WFC,-0.13431949120667486,0.07315664696753241,-0.3740088961494385,-1.4202180775805446,0.0,0.0,-1.3880048108119882
WELL,0.6731464297578014,-0.44871985736133624,1.1071234987882634,0.7876487443977263,0.0,0.0,1.4755379624864018
WST,-0.3751426606171327,0.6622537783176838,1.1465681346669934,0.13719242939218565,0.0,0.0,-2.421914804826757
WDC,-0.23348197272862808,0.35548328045692035,-0.563919289846083,-1.6075354925085363,0.0,0.0,-1.8660634285766298
WRK,-0.7245723574087773,-0.3130564101002018,-0.8790741961777744,-0.6779340898839379,0.0,0.0,-0.9349481984235164
WY,-0.44597300456138494,0.5962553445149698,-0.3121121856875113,-0.2866801209591553,0.0,0.0,-1.4627692889093837
WMB,0.14427986164071754,1.2489065232306977,0.17239963945327513,1.8974691051335475,0.0,0.0,0.7647226657310098
WTW,-0.030434986755104837,0.03037988431762513,-0.37330837679499096,0.03877332446611013,0.0,0.0,0.3208318434332663
WYNN,1.2256231125229693,0.1024892842131831,-0.6679568922052089,0.15251583897426496,0.0,0.0,3.1692296720122295
XEL,-0.734016403268011,0.13548850111454014,-0.49885605277020106,0.7514246548342075,0.0,0.0,-0.35324060004615354
XYL,1.6742152908365675,0.19659816204297909,0.028595236043440216,-0.3989578977866703,0.0,0.0,2.724279285800046
YUM,-0.3704206376875159,0.1257109553659899,0.3513806644317501,0.6395974538516834,0.0,0.0,-0.5783354413210883
ZBRA,-1.0078937331857867,0.02060233856907489,-0.12409294435399322,-0.5209818137969048,0.0,0.0,-2.4332786743835597
ZBH,-0.08237723898088983,0.11104463674316453,-0.2321019790466687,0.44951957175633195,0.0,0.0,0.40582243609805646
ZTS,0.21511020558496982,0.2369305382557488,1.1969613390314564,0.8805468023169526,0.0,0.0,-0.12312466380031306
